"date","close","volume","open","high","low"
"2011/09/15","274.0714","2958373.0000","270.5051","275.2939","270.0303"
"2011/09/14","268.7724","2688179.0000","269.0351","271.2376","265.6153"
"2011/09/13","267.4843","2351749.0000","268.7371","269.6868","264.3928"
"2011/09/12","267.7874","2667544.0000","261.6449","268.7320","261.4125"
"2011/09/09","265.1253","3266543.0000","268.4340","270.0757","263.2765"
"2011/09/08","270.2323","2379828.0000","269.6463","272.3236","268.6866"
"2011/09/07","269.7625","2755762.0000","267.9541","270.7269","266.4134"
"2011/09/06","263.7766","2715157.0000","258.0280","264.0695","257.8765"
"2011/09/02","265.1202","2400030.0000","264.9333","266.6759","263.0441"
"2011/09/01","268.9897","2413331.0000","273.1571","274.7130","268.3411"
"2011/08/31","273.2632","2689989.0000","275.1726","275.9607","270.7577"
"2011/08/30","273.1318","2987165.0000","271.8639","274.2886","268.1360"
"2011/08/29","272.3135","2335592.0000","270.0303","272.5004","269.5261"
"2011/08/26","266.1406","3592659.0000","262.6703","267.9561","259.2101"
"2011/08/25","262.6956","3292281.0000","267.9188","271.3992","261.8166"
"2011/08/24","264.3373","3593750.0000","262.3369","267.7268","261.2761"
"2011/08/23","262.0793","4344635.0000","254.3405","263.3876","252.0966"
"2011/08/22","251.6480","4905627.0000","254.5930","256.1085","249.8093"
"2011/08/19","247.9857","5407117.0000","252.2391","260.0840","247.9554"
"2011/08/18","255.0376","6286880.0000","264.4282","265.1455","252.8200"
"2011/08/17","269.3180","4052146.0000","272.7934","274.6422","268.1158"
"2011/08/16","272.2731","6935173.0000","279.0572","279.0622","267.8783"
"2011/08/15","281.4819","7143985.0000","279.5623","285.4018","275.8344"
"2011/08/12","284.7855","3153906.0000","287.6800","288.1852","283.0832"
"2011/08/11","283.9571","4829343.0000","279.7593","287.1749","277.0265"
"2011/08/10","277.3296","5367143.0000","283.5782","284.9623","276.6830"
"2011/08/09","289.6551","6466182.0000","283.3863","290.2613","273.2884"
"2011/08/08","275.8192","7484949.0000","284.3865","287.4274","274.9756"
"2011/08/05","292.4991","5920728.0000","294.2696","298.0355","283.8914"
"2011/08/04","291.7313","4906858.0000","300.3086","302.5060","291.7060"
"2011/08/03","303.6780","3819589.0000","300.1925","304.6024","294.8157"
"2011/08/02","299.2478","3197678.0000","306.1178","307.9717","298.8286"
"2011/08/01","306.5068","3962534.0000","308.7547","310.9167","302.6727"
"2011/07/29","304.9509","4133695.0000","305.2237","310.6439","304.9509"
"2011/07/28","308.6132","3096326.0000","305.7086","311.1592","304.6024"
"2011/07/27","306.7341","3927835.0000","311.7653","313.6697","305.4864"
"2011/07/26","314.4628","2329751.0000","312.2048","316.9780","311.7845"
"2011/07/25","312.6746","3128156.0000","309.8357","315.9223","309.6538"
"2011/07/22","312.2957","3524706.0000","305.8097","312.9373","305.2439"
"2011/07/21","306.6179","3467611.0000","300.0712","307.1584","300.0611"
"2011/07/20","300.7380","2221605.0000","304.1882","304.5165","300.7380"
"2011/07/19","304.3751","2954713.0000","301.1371","305.4510","300.8289"
"2011/07/18","300.5309","4465769.0000","299.2933","304.1225","299.0458"
"2011/07/15","301.8847","13696060.0000","301.8241","303.2132","297.1061"
"2011/07/14","267.1913","6462353.0000","272.3337","273.7885","266.0750"
"2011/07/13","271.8993","2787879.0000","271.2628","274.7988","271.0022"
"2011/07/12","269.7524","2832191.0000","266.7973","272.4853","265.7062"
"2011/07/11","266.3528","2830694.0000","266.8074","270.7476","265.4536"
"2011/07/08","268.7320","4767244.0000","269.2170","271.5912","266.3478"
"2011/07/07","276.1122","3929212.0000","273.2834","278.1732","270.6970"
"2011/07/06","270.4344","2694557.0000","269.4948","272.0256","269.2624"
"2011/07/05","268.9594","3845812.0000","265.3526","270.4546","265.3526"
"2011/07/01","263.1946","3632936.0000","255.9771","263.2714","255.7953"
"2011/06/30","255.7953","2427330.0000","253.5777","255.9418","253.3302"
"2011/06/29","251.3449","2341225.0000","250.8246","252.6987","248.7232"
"2011/06/28","249.3648","2707426.0000","244.5002","250.6567","244.5002"
"2011/06/27","243.8840","3441213.0000","239.4387","246.7128","239.2366"
"2011/06/24","239.8832","3803850.0000","242.8131","242.8484","238.9436"
"2011/06/23","242.5807","4796767.0000","243.5455","243.9143","239.3023"
"2011/06/22","246.0081","2406401.0000","248.2535","248.7081","245.8692"
"2011/06/21","249.0364","2758241.0000","246.1015","249.5113","244.8609"
"2011/06/20","244.7831","3027987.0000","244.9953","245.6166","242.0806"
"2011/06/17","245.0054","5244845.0000","255.6942","255.9519","244.8942"
"2011/06/16","252.7594","2753894.0000","253.9919","255.8913","250.8903"
"2011/06/15","254.0626","2069218.0000","255.1133","256.7904","252.8806"
"2011/06/14","256.8005","2336962.0000","256.6894","259.6849","256.1034"
"2011/06/13","254.9618","2426708.0000","257.6239","257.7249","253.6686"
"2011/06/10","257.3739","2439616.0000","259.6849","261.0033","257.2652"
"2011/06/09","261.0235","1688159.0000","262.6753","262.6753","260.4729"
"2011/06/08","262.2561","1652417.0000","260.9225","263.3017","260.5436"
"2011/06/07","262.1854","1905755.0000","264.1352","265.0142","262.1652"
"2011/06/06","263.2108","1940650.0000","264.4636","266.1195","262.2965"
"2011/06/03","264.2312","1735762.0000","263.6856","266.5144","263.4331"
"2011/06/02","266.7468","2203794.0000","266.4993","267.8783","263.9281"
"2011/06/01","265.5042","2947964.0000","266.7367","269.3432","265.3577"
"2011/05/31","267.2318","2685830.0000","265.2011","267.2469","264.4434"
"2011/05/27","263.1300","1745603.0000","261.9075","263.5796","260.8063"
"2011/05/26","261.7307","2117625.0000","261.5135","263.7463","260.1496"
"2011/05/25","262.5087","1300269.0000","261.3266","264.0746","261.2862"
"2011/05/24","261.7964","1887551.0000","262.8623","264.6767","261.7408"
"2011/05/23","261.8621","2252438.0000","260.9579","262.6753","259.3414"
"2011/05/20","264.7111","2316804.0000","268.6361","268.7320","264.2565"
"2011/05/19","268.3582","2466768.0000","269.1058","271.0304","267.5854"
"2011/05/18","267.6308","1953145.0000","267.4944","267.8935","265.5547"
"2011/05/17","267.9592","3302462.0000","260.3668","268.3431","260.1648"
"2011/05/16","261.8772","2956663.0000","265.8628","266.3478","260.8568"
"2011/05/13","267.4995","2107917.0000","270.0555","270.7173","267.2469"
"2011/05/12","270.2778","1447911.0000","270.3738","271.2325","268.1865"
"2011/05/11","270.4798","2334756.0000","272.8490","274.5700","269.5908"
"2011/05/10","274.1219","2041465.0000","272.7782","275.0160","271.5356"
"2011/05/09","271.6063","1947002.0000","270.2525","272.0155","268.2825"
"2011/05/06","270.4041","2055942.0000","271.8437","273.5158","270.3434"
"2011/05/05","269.8838","1992415.0000","269.6767","272.4859","268.4845"
"2011/05/04","270.6516","2115923.0000","270.3384","272.2731","269.2523"
"2011/05/03","269.6918","2077201.0000","271.3285","273.7936","267.5399"
"2011/05/02","272.0508","2132554.0000","275.6576","275.6727","271.3234"
"2011/04/29","274.8493","3522997.0000","272.7782","274.8493","272.0256"
"2011/04/28","271.7528","2033590.0000","271.7983","272.3984","269.7878"
"2011/04/27","271.6467","2297035.0000","271.7680","271.8235","269.9242"
"2011/04/26","269.1513","3530977.0000","265.9689","271.4850","265.3072"
"2011/04/25","265.2263","1630062.0000","265.3274","266.2114","263.6907"
"2011/04/21","265.2516","2469963.0000","266.4589","266.8579","263.8826"
"2011/04/20","265.5698","3024268.0000","265.6557","266.1204","263.3775"
"2011/04/19","263.4482","2683615.0000","267.7015","268.1713","263.1300"
"2011/04/18","266.1305","5039045.0000","265.9184","266.5468","262.1702"
"2011/04/15","268.0804","14036820.0000","275.4505","275.6828","267.7571"
"2011/04/14","292.2314","5314938.0000","290.5543","292.7062","288.9934"
"2011/04/13","291.1049","1990012.0000","290.7159","291.7717","288.8166"
"2011/04/12","288.2407","2081648.0000","290.4583","291.4257","286.9476"
"2011/04/11","291.6555","1856679.0000","291.0645","292.0243","289.4480"
"2011/04/08","292.0546","1899110.0000","295.4522","295.4542","292.0041"
"2011/04/07","292.9840","2529270.0000","290.8271","293.3073","290.0492"
"2011/04/06","290.0441","2667338.0000","289.0338","290.5391","286.9223"
"2011/04/05","287.4729","6041835.0000","293.5296","293.7367","285.7504"
"2011/04/04","296.8636","2054176.0000","299.5509","300.4299","294.5500"
"2011/04/01","298.9448","2611292.0000","297.4091","300.6572","297.4091"
"2011/03/31","296.3988","2028228.0000","294.4995","297.1066","293.8630"
"2011/03/30","293.9135","1420380.0000","295.1966","295.7623","293.2780"
"2011/03/29","293.8579","1604774.0000","290.9635","293.9388","289.4531"
"2011/03/28","290.6402","2214841.0000","294.0297","295.5047","290.3118"
"2011/03/25","292.8527","2855613.0000","296.4594","296.4746","292.6001"
"2011/03/24","296.4645","2094913.0000","295.7270","297.2222","292.3779"
"2011/03/23","294.0752","1812895.0000","290.5543","294.2216","288.9429"
"2011/03/22","291.6303","1886804.0000","291.6050","292.5951","289.2005"
"2011/03/21","291.2160","3017546.0000","288.0437","292.8830","287.4376"
"2011/03/18","283.4166","3297830.0000","285.2250","286.9173","282.7498"
"2011/03/17","283.5681","2898461.0000","285.1442","287.4274","283.1539"
"2011/03/16","281.4162","3792234.0000","286.9274","287.8265","278.4763"
"2011/03/15","287.7103","4005573.0000","281.6183","288.4377","280.6080"
"2011/03/14","287.9275","2815242.0000","289.3470","292.1202","286.9324"
"2011/03/11","291.3221","3031601.0000","292.0849","292.9840","289.6147"
"2011/03/10","293.1356","3126651.0000","295.7320","296.3281","292.7062"
"2011/03/09","298.9296","2149873.0000","298.5406","300.3137","295.8891"
"2011/03/08","299.2024","2283573.0000","299.5156","302.0665","298.1365"
"2011/03/07","298.8740","3460982.0000","303.3648","304.9509","296.5201"
"2011/03/04","303.4001","3008537.0000","307.2948","307.6231","303.1880"
"2011/03/03","307.9161","1944765.0000","306.3098","308.8911","305.6127"
"2011/03/02","303.4860","2026085.0000","302.9859","306.1178","300.6572"
"2011/03/01","303.4709","3317689.0000","312.0684","312.7958","302.7351"
"2011/02/28","309.8559","2281411.0000","308.1384","311.4168","307.1332"
"2011/02/25","308.1586","1922690.0000","309.0780","310.5227","307.8858"
"2011/02/24","307.5423","2711677.0000","308.8405","309.6993","303.7689"
"2011/02/23","308.8052","2871659.0000","308.3051","310.5126","305.1075"
"2011/02/22","308.2445","3634252.0000","313.2050","315.6802","307.0119"
"2011/02/18","318.2817","3213891.0000","316.2207","318.8374","315.3013"
"2011/02/17","315.8469","1476887.0000","313.8213","316.8521","313.3313"
"2011/02/16","315.3215","1683648.0000","316.0338","316.4733","314.2506"
"2011/02/15","315.2862","2088898.0000","316.8875","318.2868","314.7558"
"2011/02/14","317.3068","2127982.0000","314.8770","318.0589","313.2100"
"2011/02/11","315.4630","2589621.0000","310.0529","315.7156","309.6538"
"2011/02/10","311.3915","2334057.0000","310.1085","311.9270","308.9264"
"2011/02/09","311.4218","1842123.0000","311.6087","312.9120","309.3204"
"2011/02/08","312.3715","1692991.0000","310.6288","313.0024","310.4178"
"2011/02/07","310.3080","1799568.0000","308.2192","312.3766","307.7393"
"2011/02/04","308.6334","1547504.0000","308.2142","308.8668","306.4259"
"2011/02/03","308.2142","1495029.0000","307.8757","308.8708","306.1835"
"2011/02/02","309.1487","1760505.0000","308.6435","310.3307","306.8907"
"2011/02/01","308.6637","2736620.0000","305.3550","309.8332","304.6584"
"2011/01/31","303.2688","2804332.0000","304.9055","305.3449","300.8390"
"2011/01/28","303.5870","4228428.0000","312.7201","313.3717","302.9657"
"2011/01/27","311.5683","2017777.0000","312.1240","313.0383","309.7811"
"2011/01/26","311.4218","2037534.0000","313.3565","314.4476","310.8056"
"2011/01/25","313.1444","3641487.0000","307.2291","313.5384","306.3805"
"2011/01/24","308.6839","4591289.0000","306.9109","309.3962","303.7083"
"2011/01/21","309.0628","8880336.0000","323.0806","324.1666","308.8254"
"2011/01/20","316.6097","5389557.0000","319.3577","320.3023","314.8518"
"2011/01/19","319.1253","3404905.0000","324.3636","324.7880","318.0695"
"2011/01/18","323.1058","3606378.0000","316.2510","324.2980","315.8520"
"2011/01/14","315.3013","2365561.0000","311.8765","315.3468","311.7148"
"2011/01/13","311.5178","1330510.0000","311.6592","313.0231","310.2398"
"2011/01/12","311.6087","1570954.0000","312.8615","312.8615","310.5479"
"2011/01/11","311.1743","1439276.0000","312.0331","312.5837","310.4115"
"2011/01/10","310.2650","1579161.0000","310.5631","310.8611","307.4110"
"2011/01/07","311.3915","2101170.0000","311.1238","312.3058","308.2041"
"2011/01/06","309.9064","2057433.0000","308.4819","312.3968","308.1636"
"2011/01/05","307.6686","2513015.0000","303.1223","308.3051","303.1122"
"2011/01/04","304.1578","1824299.0000","305.9259","306.2087","303.1476"
"2011/01/03","305.2843","2359770.0000","301.3088","305.9107","301.3088"
"2010/12/31","300.0409","1536612.0000","301.4402","302.2888","299.0609"
"2010/12/30","302.5111","989179.0000","302.0767","303.7608","301.7686"
"2010/12/29","303.5921","1019056.0000","304.0972","304.3043","302.5414"
"2010/12/28","302.5414","1064073.0000","304.1225","305.0419","302.0817"
"2010/12/27","304.2892","1207562.0000","304.4710","304.9964","302.8344"
"2010/12/23","305.2237","1110750.0000","305.7844","306.1178","304.1124"
"2010/12/22","305.8602","1206361.0000","305.1075","306.6230","304.7438"
"2010/12/21","304.6377","1879443.0000","302.3646","305.4712","301.8822"
"2010/12/20","300.5915","1968690.0000","300.3844","302.0160","297.3568"
"2010/12/17","298.4396","3082945.0000","298.5406","299.3287","296.8585"
"2010/12/16","298.8993","1592380.0000","299.4752","299.9399","297.0606"
"2010/12/15","298.1870","2166187.0000","300.1571","301.2937","297.6062"
"2010/12/14","300.5158","1640985.0000","301.6170","302.2231","299.2883"
"2010/12/13","300.3693","2398469.0000","301.6321","304.6024","300.1015"
"2010/12/10","299.1519","1702594.0000","299.6216","300.0510","298.1820"
"2010/12/09","298.7932","1867673.0000","299.9955","300.8542","297.5303"
"2010/12/08","298.3083","1756676.0000","299.0306","299.3085","294.8480"
"2010/12/07","296.5908","3040706.0000","298.6770","299.5509","296.0149"
"2010/12/06","292.1556","2091415.0000","293.2720","293.9943","291.2716"
"2010/12/03","289.4480","2631186.0000","287.6548","291.2059","286.9223"
"2010/12/02","288.8520","2547870.0000","287.2566","289.6147","285.5837"
"2010/12/01","285.0785","3753827.0000","284.3966","288.7257","284.0935"
"2010/11/30","280.7141","7097783.0000","290.1148","290.1148","279.5017"
"2010/11/29","294.0499","2855854.0000","297.6162","297.9345","292.9588"
"2010/11/26","298.0355","1311038.0000","298.2679","299.5408","296.5201"
"2010/11/24","300.5461","2396316.0000","296.6767","301.3694","296.5453"
"2010/11/23","294.5045","2162490.0000","296.5251","297.5354","292.0748"
"2010/11/22","298.6518","2173463.0000","296.7575","299.7732","294.3732"
"2010/11/19","298.4548","2295898.0000","301.5715","302.0211","298.2072"
"2010/11/18","301.3492","2586154.0000","297.5303","303.0768","297.3081"
"2010/11/17","294.7773","2426987.0000","295.5098","297.7829","293.6756"
"2010/11/16","294.8632","3295944.0000","299.4297","302.0211","294.7268"
"2010/11/15","300.7986","3478824.0000","304.6428","305.1075","300.0813"
"2010/11/12","304.7489","3392705.0000","310.1539","311.6239","303.6978"
"2010/11/11","311.7704","2260912.0000","313.0383","313.1141","310.2650"
"2010/11/10","314.6447","2493231.0000","314.2405","314.7053","311.9320"
